sigla_uf,id_municipio,municipio,tecnologia,capacidade_backhaul
PB,2515401,São Vicente do Seridó,Radio,8
PB,2515609,Serra da Raiz,Radio,8
PB,2515930,Sertãozinho,Radio,8
PB,2515971,Sobrado,Fibra,8
PB,2516706,Teixeira,Radio,8
PB,2517209,Vieirópolis,Radio,8
PB,2517407,Zabelê,Radio,8
PE,2601805,Betânia,Radio,8
PE,2603306,Calçado,Radio,8
PE,2603603,Camutanga,Radio,8
PE,2603801,Capoeiras,Radio,8
PE,2604809,Cortês,Radio,8
PE,2606309,Granito,Radio,8
PE,2606705,Ibirajuba,Radio,8
PE,2607109,Ingazeira,Radio,8
PE,2607950,Jaqueira,Radio,8
PE,2608255,Jucati,Radio,8
PE,2608602,Lagoa do Ouro,Radio,8
PE,2611533,Quixaba,Radio,8
PE,2612109,Salgadinho,Radio,8
PE,2612455,Santa Cruz,Radio,8
PE,2612471,Santa Cruz da Baixa Verde,Radio,8
PE,2612554,Santa Filomena,Radio,8
PE,2612703,Santa Maria do Cambucá,Radio,8
PE,2612802,Santa Terezinha,Radio,8
PE,2612901,São Benedito do Sul,Radio,8
PE,2615201,Terra Nova,Radio,8
PE,2616100,Verdejante,Radio,8
PE,2616183,Vertente do Lério,Radio,8
AL,2700904,Belo Monte,Radio,8
AL,2701209,Cacimbinhas,Radio,8
AL,2701506,Campo Grande,Radio,8
AL,2701803,Carneiros,Radio,8
AL,2701902,Chã Preta,Radio,8
AL,2702504,Dois Riachos,Radio,8
AL,2702801,Flexeiras,Radio,8
AL,2703007,Ibateguara,Radio,8
AL,2703304,Inhapi,Radio,8
AL,2703403,Jacaré dos Homens,Radio,8
AL,2703502,Jacuípe,Radio,8
AL,2703908,Jundiá,Radio,8
AL,2704609,Maravilha,Radio,8
AL,2704807,Maribondo,Radio,8
AL,2706802,Piaçabuçu,Radio,8
AL,2708204,São Brás,Radio,8
AL,2708956,Senador Rui Palmeira,Radio,8
SE,2801900,Cumbe,Radio,8
SE,2803708,Macambira,Radio,8
SE,2804201,Monte Alegre de Sergipe,Radio,8
SE,2805000,Pedra Mole,Radio,8
SE,2806305,Santa Luzia do Itanhy,Fibra,8
SE,2806404,Santana do São Francisco,Radio,8
SE,2806503,Santa Rosa de Lima,Radio,8
SE,2806602,Santo Amaro das Brotas,Radio,8
SE,2807501,Tomar do Geru,Radio,8
BA,2900207,Abaré,Radio,8
BA,2900603,Aiquara,Radio,8
BA,2901155,América Dourada,Radio,8
BA,2901502,Anguera,Radio,8
BA,2901700,Antônio Cardoso,Radio,8
BA,2902302,Aratuípe,Radio,8
BA,2903805,Boa Vista do Tupim,Fibra,8
BA,2903953,Bom Jesus da Serra,Radio,8
BA,2904050,Bonito,Radio,8
BA,2904407,Brejolândia,Radio,8
BA,2904506,Brotas de Macaúbas,Radio,8
BA,2905107,Caém,Fibra,8
BA,2905156,Caetanos,Radio,8
BA,2905404,Cairu,Radio,8
BA,2906105,Canápolis,Radio,8
BA,2906899,Caraíbas,Radio,8
BA,2907707,Chorrochó,Radio,8
BA,2908804,Contendas do Sincorá,Radio,8
BA,2909109,Coribe,Radio,8
BA,2909505,Cravolândia,Fibra,8
BA,2910107,Dom Basílio,Radio,8
BA,2910206,Dom Macedo Costa,Radio,8
BA,2910776,Feira da Mata,Radio,8
BA,2911303,Gentio do Ouro,Radio,8
BA,2911659,Guajeru,Radio,8
BA,2911857,Heliópolis,Radio,8
BA,2912608,Ibiquera,Radio,8
BA,2913002,Ibitiara,Radio,8
BA,2914307,Iramaia,Radio,8
BA,2917334,Iuiú,Radio,8
BA,2918605,Jussiape,Radio,8
BA,2918753,Lagoa Real,Radio,8
BA,2919009,Lajedinho,Fibra,8
BA,2919900,Macururé,Radio,8
BA,2920205,Malhada,Radio,8
BA,2922052,Mulungu do Morro,Radio,8
BA,2922607,Nilo Peçanha,Fibra,8
BA,2922755,Nova Ibiá,Radio,8
BA,2924108,Pedrão,Radio,8
BA,2924207,Pedro Alexandre,Radio,8
BA,2924678,Piraí do Norte,Radio,8
BA,2924900,Planaltino,Radio,8
BA,2925931,Quixabeira,Radio,8
BA,2928307,Santanópolis,Radio,8
BA,2930006,Sebastião Laranjeiras,Radio,8
BA,2930402,Serra Preta,Radio,8
BA,2933059,Várzea da Roça,Radio,8
BA,2933109,Várzea do Poço,Radio,8
BA,2933174,Varzedo,Radio,8
BA,2933257,Vereda,Radio,8
MG,3100708,Água Comprida,Radio,8
MG,3100807,Aguanil,Fibra,8
MG,3101409,Albertina,Radio,8
MG,3102407,Alvorada de Minas,Radio,8
MG,3102852,Angelândia,Radio,8
MG,3103207,Araçaí,Fibra,8
MG,3103306,Aracitaba,Radio,8
MG,3103801,Arapuá,Radio,8
MG,3104809,Augusto de Lima,Fibra,8
MG,3106606,Bertópolis,Radio,8
MG,3107703,Bom Jesus do Amparo,Radio,8
MG,3108255,Bonito de Minas,Radio,8
MG,3108800,Braúnas,Radio,8
MG,3109105,Bueno Brandão,Radio,8
MG,3109808,Cachoeira Dourada,Radio,8
MG,3110103,Caiana,Radio,8
MG,3110400,Camacho,Radio,8
MG,3111150,Campo Azul,Radio,8
MG,3111903,Cana Verde,Radio,8
MG,3113107,Caranaíba,Fibra,8
MG,3114600,Carrancas,Radio,8
MG,3114709,Carvalhópolis,Radio,8
MG,3114907,Casa Grande,Radio,8
MG,3115003,Cascalho Rico,Radio,8
MG,3115409,Catas Altas da Noruega,Radio,8
MG,3115607,Cedro do Abaeté,Radio,8
MG,3116100,Chapada do Norte,Radio,8
MG,3116308,Cipotânea,Radio,8
MG,3116407,Claraval,Radio,8
MG,3117009,Comercinho,Radio,8
MG,3117207,Conceição das Pedras,Radio,8
MG,3118502,Consolação,Radio,8
MG,3119005,Cordislândia,Radio,8
MG,3119906,Córrego do Bom Jesus,Fibra,8
MG,3120102,Couto de Magalhães de Minas,Radio,8
MG,3122405,Divisa Nova,Radio,8
MG,3122801,Dom Viçoso,Radio,8
MG,3123106,Dores de Guanhães,Radio,8
MG,3123403,Doresópolis,Radio,8
MG,3123502,Douradoquara,Radio,8
MG,3123528,Durandé,Radio,8
MG,3124401,Espírito Santo do Dourado,Radio,8
MG,3125408,Felício dos Santos,Radio,8
MG,3125507,São Gonçalo do Rio Preto,Radio,8
MG,3126406,Fortuna de Minas,Fibra,8
MG,3126802,Frei Gaspar,Radio,8
MG,3127404,Gonçalves,Radio,8
MG,3127909,Grupiara,Radio,8
MG,3128253,Guaraciama,Radio,8
MG,3129400,Ibertioga,Radio,8
MG,3129608,Ibiaí,Radio,8
MG,3130556,Imbé de Minas,Radio,8
MG,3130804,Ingaí,Radio,8
MG,3132800,Itambé do Mato Dentro,Radio,8
MG,3133907,Itaverava,Radio,8
MG,3135001,Jaguaraçu,Fibra,8
MG,3135308,Japaraíba,Radio,8
MG,3135456,Jenipapo de Minas,Radio,8
MG,3136108,Joanésia,Radio,8
MG,3138104,Lassance,Radio,8
MG,3138658,Lontra,Radio,8
MG,3138682,Luislândia,Radio,8
MG,3140530,Martins Soares,Radio,8
MG,3140605,Materlândia,Radio,8
MG,3141009,Mato Verde,Radio,8
MG,3141900,Minduri,Radio,8
MG,3142007,Mirabela,Radio,8
MG,3142254,Miravânia,Radio,8
MG,3143153,Monte Formoso,Radio,8
MG,3143609,Morro da Garça,Radio,8
MG,3143708,Morro do Pilar,Radio,8
MG,3143807,Munhoz,Radio,8
MG,3144375,Natalândia,Radio,8
MG,3146750,Palmópolis,Radio,8
MG,3147501,Passabém,Radio,8
MG,3148756,Pedra Bonita,Radio,8
MG,3148806,Pedra do Anta,Radio,8
MG,3148905,Pedra do Indaiá,Radio,8
MG,3149150,Pedras de Maria da Cruz,Radio,8
MG,3150109,Piau,Radio,8
MG,3150539,Pingo-d'Água,Radio,8
MG,3152131,Ponto Chique,Radio,8
MG,3153301,Presidente Kubitschek,Radio,8
MG,3153806,Queluzito,Radio,8
MG,3154150,Reduto,Radio,8
MG,3154457,Riachinho,Radio,8
MG,3155009,Rio Doce,Radio,8
MG,3155108,Rio do Prado,Radio,8
MG,3156452,Rosário da Limeira,Radio,8
MG,3157609,Santa Fé de Minas,Radio,8
MG,3158409,Santana de Cataguases,Radio,8
MG,3158706,Santana do Garambéu,Radio,8
MG,3160108,Santo Antônio do Grama,Radio,8
MG,3160454,Santo Antônio do Retiro,Radio,8
MG,3160959,São Domingos das Dores,Radio,8
MG,3161403,São Francisco do Glória,Radio,8
MG,3162302,São João da Mata,Radio,8
MG,3162450,São João das Missões,Radio,8
MG,3162948,São José da Barra,Radio,8
MG,3165503,Sardoá,Radio,8
MG,3165800,Senador José Bento,Radio,8
MG,3165909,Senador Modestino Gonçalves,Radio,8
MG,3166006,Senhora de Oliveira,Radio,8
MG,3166303,Sericita,Radio,8
MG,3166600,Serra da Saudade,Radio,8
MG,3166956,Serranópolis de Minas,Radio,8
MG,3167301,Silveirânia,Fibra,8
MG,3167400,Silvianópolis,Radio,8
MG,3168051,Taparuba,Radio,8
MG,3168200,Tapiraí,Fibra,8
MG,3169059,Tocos do Moji,Radio,8
MG,3169109,Toledo,Radio,8
MG,3169505,Tumiritinga,Radio,8
MG,3169802,Turvolândia,Radio,8
MG,3170479,Uruana de Minas,Radio,8
MG,3170529,Urucuia,Radio,8
MG,3170750,Varjão de Minas,Radio,8
MG,3171030,Verdelândia,Radio,8
MG,3171105,Veríssimo,Radio,8
MG,3171907,Virgolândia,Radio,8
MG,3172202,Wenceslau Braz,Radio,8
ES,3201803,Divino de São Lourenço,Radio,8
ES,3202553,Ibitirama,Radio,8
ES,3203163,Laranja da Terra,Radio,8
PR,4100459,Altamira do Paraná,Radio,8
PR,4101655,Arapuã,Radio,8
PR,4103958,Campina do Simão,Radio,8
PR,4106852,Cruzmaltina,Fibra,8
PR,4107736,Fernandes Pinheiro,Fibra,8
PR,4109104,Guaporema,Radio,8
PR,4116505,Nova Aliança do Ivaí,Fibra,8
PR,4121356,Rancho Alegre D'Oeste,Radio,8
PR,4122172,Rio Branco do Ivaí,Radio,8
PR,4125555,São Manoel do Paraná,Radio,8
SC,4210852,Mirim Doce,Fibra,8
SC,4215687,Santa Terezinha do Progresso,Fibra,8
SC,4215695,Santiago do Sul,Fibra,8
RS,4300059,Água Santa,Fibra,8
RS,4300455,Alegria,Radio,8
RS,4301552,Áurea,Radio,8
RS,4302154,Boa Vista das Missões,Fibra,8
RS,4303202,Cacique Doble,Radio,8
RS,4303558,Camargo,Fibra,8
RS,4304952,Caseiros,Fibra,8
RS,4305124,Cerrito,Fibra,8
RS,4305587,Colinas,Fibra,8
RS,4305871,Coronel Barros,Fibra,8
RS,4306973,Erebango,Fibra,8
RS,4307054,Ernestina,Fibra,8
RS,4309654,Hulha Negra,Fibra,8
RS,4309753,Ibarama,Fibra,8
RS,4311718,Maçambará,Radio,8
RS,4312005,Mariano Moro,Fibra,8
RS,4312757,Nova Alvorada,Fibra,8
RS,4314555,Pirapó,Radio,8
RS,4315057,Porto Mauá,Radio,8
RS,4315149,Presidente Lucena,Fibra,8
RS,4317756,Santo Antônio do Planalto,Fibra,8
RS,4323457,Vila Nova do Sul,Radio,8
MS,5006259,Novo Horizonte do Sul,Radio,8
MT,5100102,Acorizal,Radio,8
MT,5101852,Bom Jesus do Araguaia,Radio,8
MT,5103957,Glória D'Oeste,Radio,8
MT,5105309,Luciara,Radio,8
MT,5107297,São José do Povo,Radio,8
MT,5107776,Santa Terezinha,Radio,8
MT,5108105,Tesouro,Fibra,8
GO,5200209,Água Limpa,Radio,8
GO,5200506,Aloândia,Radio,8
GO,5201207,Anhanguera,Fibra,8
GO,5203939,Buriti de Goiás,Radio,8
GO,5205521,Colinas do Sul,Radio,8
GO,5205703,Córrego do Ouro,Radio,8
GO,5206701,Damianópolis,Radio,8
GO,5206909,Davinópolis,Fibra,8
GO,5209457,Guarinos,Radio,8
GO,5209606,Heitoraí,Radio,8
GO,5212253,Lagoa Santa,Radio,8
GO,5213400,Moiporá,Radio,8
GO,5213772,Montividiu do Norte,Radio,8
GO,5213855,Morro Agudo de Goiás,Radio,8
GO,5214705,Nova América,Radio,8
GO,5214804,Nova Aurora,Fibra,8
GO,5219209,Santa Cruz de Goiás,Radio,8
GO,5220264,São Miguel do Passa Quatro,Radio,8
GO,5222203,Vila Boa,Radio,8
RO,1100700,Campo Novo de Rondônia,Fibra,8
AC,1200336,Mâncio Lima,Fibra,8
AC,1200344,Manoel Urbano,Fibra,8
AC,1200427,Rodrigues Alves,Fibra,8
AC,1200807,Porto Acre,Radio,8
RR,1400159,Bonfim,Fibra,8
RR,1400175,Cantá,Radio,8
RR,1400282,Iracema,Radio,8
RR,1400308,Mucajaí,Fibra,8
PA,1500958,Aurora do Pará,Fibra,16
PA,1501956,Cachoeira do Piriá,Fibra,16
PA,1502004,Cachoeira do Arari,Radio,8
PA,1502608,Colares,Radio,8
PA,1502772,Curionópolis,Fibra,8
PA,1502806,Curralinho,Radio,16
PA,1504000,Limoeiro do Ajuru,Radio,16
PA,1505007,Nova Timboteua,Radio,8
PA,1505403,Ourém,Radio,8
PA,1505601,Peixe-Boi,Radio,8
PA,1506104,Primavera,Radio,8
PA,1506112,Quatipuru,Radio,8
PA,1506351,Santa Bárbara do Pará,Radio,8
PA,1506559,Santa Luzia do Pará,Fibra,8
PA,1507102,São Caetano de Odivelas,Radio,8
PA,1507201,São Domingos do Capim,Radio,16
PA,1507409,São Francisco do Pará,Radio,8
PA,1507474,São João de Pirabas,Radio,8
PA,1507508,São João do Araguaia,Radio,8
PA,1507706,São Sebastião da Boa Vista,Radio,8
AP,1600253,Itaubal,Satelite,8
AP,1600402,Mazagão,Satelite,8
TO,1702901,Axixá do Tocantins,Radio,8
TO,1703800,Buriti do Tocantins,Radio,8
TO,1703867,Cariri do Tocantins,Fibra,8
TO,1706001,Couto Magalhães,Fibra,8
TO,1707207,Dois Irmãos do Tocantins,Radio,8
TO,1708254,Fortaleza do Tabocão,Fibra,8
TO,1710706,Itaguatins,Radio,8
TO,1712504,Marianópolis do Tocantins,Radio,8
TO,1713601,Monte do Carmo,Radio,8
TO,1715002,Nova Rosalândia,Fibra,8
TO,1716208,Paranã,Radio,8
TO,1718303,Praia Norte,Radio,8
TO,1718865,Santa Fé do Araguaia,Radio,8
TO,1720804,Sítio Novo do Tocantins,Radio,8
TO,1720978,Talismã,Fibra,8
TO,1721109,Tocantínia,Radio,8
MA,2100154,Água Doce do Maranhão,Fibra,8
MA,2100402,Altamira do Maranhão,Radio,8
MA,2100808,Anapurus,Fibra,8
MA,2100832,Apicum-Açu,Radio,8
MA,2100873,Araguanã,Fibra,8
MA,2101251,Bacabeira,Fibra,8
MA,2101301,Bacuri,Radio,8
MA,2101772,Bela Vista do Maranhão,Fibra,8
MA,2101905,Bequimão,Radio,73
MA,2101970,Boa Vista do Gurupi,Fibra,8
MA,2102077,Bom Lugar,Radio,8
MA,2102358,Buritirana,Radio,8
MA,2102507,Cajari,Radio,8
MA,2102556,Campestre do Maranhão,Fibra,8
MA,2102705,Cantanhede,Radio,52
MA,2102754,Capinzal do Norte,Radio,8
MA,2103109,Cedral,Radio,8
MA,2103158,Centro do Guilherme,Radio,8
MA,2103257,Cidelândia,Fibra,8
MA,2103554,Conceição do Lago-Açu,Radio,8
MA,2103752,Davinópolis,Fibra,8
MA,2103901,Duque Bacelar,Radio,8
MA,2104081,Fernando Falcão,Radio,8
MA,2104107,Fortaleza dos Nogueiras,Radio,8
MA,2104206,Fortuna,Radio,8
MA,2104305,Godofredo Viana,Radio,8
MA,2104404,Gonçalves Dias,Fibra,8
MA,2104503,Governador Archer,Radio,8
MA,2104552,Governador Edison Lobão,Radio,8
MA,2104602,Governador Eugênio Barros,Radio,8
MA,2104628,Governador Luiz Rocha,Radio,8
MA,2104651,Governador Newton Bello,Fibra,8
MA,2104909,Guimarães,Radio,8
MA,2105153,Igarapé do Meio,Fibra,8
MA,2105203,Igarapé Grande,Radio,8
MA,2105807,Lago do Junco,Radio,8
MA,2105906,Lago Verde,Radio,8
MA,2105922,Lagoa do Mato,Radio,8
MA,2105948,Lago dos Rodrigues,Radio,8
MA,2105963,Lagoa Grande do Maranhão,Radio,8
MA,2105989,Lajeado Novo,Radio,8
MA,2106003,Lima Campos,Radio,8
MA,2106102,Loreto,Radio,8
MA,2106201,Luís Domingues,Radio,8
MA,2106300,Magalhães de Almeida,Radio,8
MA,2106326,Maracaçumé,Fibra,60
MA,2106375,Maranhãozinho,Fibra,8
MA,2106409,Mata Roma,Fibra,8
MA,2106631,Matões do Norte,Fibra,8
MA,2106755,Miranda do Norte,Fibra,46
MA,2106805,Mirinzal,Radio,8
MA,2107001,Montes Altos,Radio,8
MA,2107100,Morros,Radio,8
MA,2107209,Nina Rodrigues,Radio,8
MA,2107258,Nova Colinas,Radio,8
MA,2107407,Olho d'Água das Cunhãs,Fibra,8
MA,2107456,Olinda Nova do Maranhão,Fibra,8
MA,2107605,Palmeirândia,Radio,8
MA,2107704,Paraibano,Radio,60
MA,2107902,Passagem Franca,Radio,8
MA,2108009,Pastos Bons,Radio,8
MA,2108058,Paulino Neves,Radio,8
MA,2108108,Paulo Ramos,Fibra,54
MA,2108256,Pedro do Rosário,Radio,16
MA,2108405,Peri Mirim,Radio,8
MA,2108801,Pirapemas,Radio,8
MA,2109007,Porto Franco,Fibra,34
MA,2109205,Presidente Juscelino,Radio,8
MA,2109239,Presidente Médici,Fibra,8
MA,2109270,Presidente Sarney,Radio,8
MA,2109304,Presidente Vargas,Radio,8
MA,2110237,Santana do Maranhão,Radio,8
MA,2110302,Santo Antônio dos Lopes,Fibra,8
MA,2110401,São Benedito do Rio Preto,Radio,8
MA,2110807,São Félix de Balsas,Radio,8
MA,2110856,São Francisco do Brejão,Fibra,8
MA,2111029,São João do Carú,Radio,8
MA,2111052,São João do Paraíso,Radio,8
MA,2111409,São Luís Gonzaga do Maranhão,Radio,16
MA,2111607,São Raimundo das Mangabeiras,Radio,8
MA,2111706,São Vicente Ferrer,Radio,34
MA,2111748,Senador Alexandre Costa,Radio,8
MA,2111763,Senador La Rocque,Fibra,8
MA,2111805,Sítio Novo,Radio,8
MA,2111904,Sucupira do Norte,Radio,8
MA,2112001,Tasso Fragoso,Radio,8
MA,2112605,Urbano Santos,Radio,8
PI,2200103,Agricolândia,Radio,8
PI,2200202,Água Branca,Fibra,8
PI,2200277,Alegrete do Piauí,Fibra,8
PI,2200301,Alto Longá,Radio,8
PI,2200509,Amarante,Radio,8
PI,2200608,Angical do Piauí,Radio,8
PI,2200707,Anísio de Abreu,Radio,8
PI,2201101,Avelino Lopes,Radio,8
PI,2201150,Baixa Grande do Ribeiro,Radio,8
PI,2201176,Barra D'Alcântara,Radio,8
PI,2201408,Barro Duro,Fibra,8
PI,2201606,Beneditinos,Radio,8
PI,2201705,Bertolínia,Radio,8
PI,2201903,Bom Jesus,Fibra,16
PI,2201960,Brasileira,Fibra,8
PI,2202083,Cajueiro da Praia,Radio,8
PI,2202406,Capitão de Campos,Fibra,8
PI,2202505,Caracol,Radio,8
PI,2202604,Castelo do Piauí,Radio,8
PI,2202752,Colônia do Gurguéia,Radio,8
PI,2202778,Colônia do Piauí,Radio,8
PI,2202802,Conceição do Canindé,Radio,8
PI,2203008,Cristalândia do Piauí,Radio,8
PI,2203107,Cristino Castro,Radio,8
PI,2203206,Curimatá,Radio,8
PI,2203305,Demerval Lobão,Fibra,8
PI,2203404,Dom Expedito Lopes,Fibra,8
PI,2203453,Dom Inocêncio,Radio,8
PI,2203503,Elesbão Veloso,Fibra,8
PI,2203602,Eliseu Martins,Radio,8
PI,2204204,Francisco Santos,Radio,8
PI,2204303,Fronteiras,Radio,8
PI,2204402,Gilbués,Radio,8
PI,2204501,Guadalupe,Radio,8
PI,2204659,Ilha Grande,Fibra,8
PI,2204709,Inhuma,Fibra,8
PI,2204808,Ipiranga do Piauí,Fibra,8
PI,2205003,Itainópolis,Radio,8
PI,2205102,Itaueira,Radio,8
PI,2205201,Jaicós,Radio,8
PI,2205409,Joaquim Pires,Radio,8
PI,2205607,Landri Sales,Radio,8
PI,2205953,Marcolândia,Fibra,8
PI,2206001,Marcos Parente,Radio,8
PI,2206100,Matias Olímpio,Radio,8
PI,2206407,Monsenhor Gil,Fibra,8
PI,2206506,Monsenhor Hipólito,Radio,8
PI,2206605,Monte Alegre do Piauí,Radio,8
PI,2206654,Morro Cabeça no Tempo,Radio,8
PI,2206704,Nazaré do Piauí,Radio,8
PI,2206803,Nossa Senhora dos Remédios,Radio,8
PI,2206902,Novo Oriente do Piauí,Radio,8
PI,2207207,Padre Marcos,Radio,8
PI,2207405,Palmeira do Piauí,Radio,8
PI,2207504,Palmeirais,Radio,8
PI,2207603,Parnaguá,Radio,8
PI,2207801,Paulistana,Radio,8
PI,2208106,Pimenteiras,Radio,8
PI,2208205,Pio IX,Radio,8
PI,2208502,Porto,Radio,8
PI,2208601,Prata do Piauí,Radio,8
PI,2208650,Queimada Nova,Radio,8
PI,2208700,Redenção do Gurguéia,Radio,8
PI,2208809,Regeneração,Radio,8
PI,2208908,Ribeiro Gonçalves,Radio,8
PI,2209005,Rio Grande do Piauí,Radio,8
PI,2209104,Santa Cruz do Piauí,Radio,8
PI,2209203,Santa Filomena,Radio,8
PI,2209302,Santa Luz,Radio,8
PI,2209401,Santo Antônio de Lisboa,Radio,8
PI,2209609,São Félix do Piauí,Radio,8
PI,2210052,São José do Divino,Radio,8
PI,2210201,São José do Piauí,Radio,8
PI,2210300,São Julião,Radio,8
PI,2210409,São Miguel do Tapuio,Radio,8
PI,2210508,São Pedro do Piauí,Radio,8
PI,2210623,Sebastião Barros,Radio,8
PI,2210656,Sigefredo Pacheco,Radio,8
PI,2210706,Simões,Radio,8
PI,2210805,Simplício Mendes,Radio,8
PI,2211209,Uruçuí,Fibra,41
PI,2211407,Várzea Grande,Radio,8
PI,2211506,Vera Mendes,Radio,8
CE,2300408,Aiuaba,Fibra,8
CE,2300507,Alcântaras,Fibra,8
CE,2300705,Alto Santo,Radio,8
CE,2300804,Antonina do Norte,Radio,8
CE,2301257,Ararendá,Radio,8
CE,2301307,Araripe,Radio,16
CE,2301505,Arneiroz,Radio,8
CE,2301851,Banabuiú,Radio,8
CE,2302008,Barro,Radio,16
CE,2302057,Barroquinha,Fibra,8
CE,2302909,Capistrano,Fibra,8
CE,2303006,Caridade,Radio,16
CE,2303105,Cariré,Radio,8
CE,2303303,Cariús,Fibra,8
CE,2303402,Carnaubal,Fibra,8
CE,2303659,Catunda,Radio,8
CE,2303907,Chaval,Fibra,8
CE,2303956,Chorozinho,Fibra,16
CE,2304236,Croatá,Fibra,8
CE,2304459,Fortim,Fibra,8
CE,2304509,Frecheirinha,Radio,8
CE,2304657,Graça,Radio,8
CE,2304905,Groaíras,Radio,8
CE,2305266,Ibaretama,Radio,8
CE,2305357,Icapuí,Fibra,8
CE,2306009,Iracema,Radio,8
CE,2306207,Itaiçaba,Radio,8
CE,2306504,Itapiúna,Fibra,8
CE,2306603,Itatira,Radio,8
CE,2306702,Jaguaretama,Radio,8
CE,2307106,Jardim,Radio,16
CE,2307254,Jijoca de Jericoacoara,Radio,8
CE,2307502,Lavras da Mangabeira,Radio,16
CE,2307908,Martinópole,Fibra,8
CE,2308351,Milhã,Radio,8
CE,2308377,Miraíma,Radio,8
CE,2308609,Monsenhor Tabosa,Radio,8
CE,2308807,Moraújo,Fibra,8
CE,2308906,Morrinhos,Fibra,16
CE,2309003,Mucambo,Radio,8
CE,2309201,Nova Olinda,Fibra,8
CE,2309805,Pacoti,Fibra,8
CE,2309904,Pacujá,Radio,8
CE,2310001,Palhano,Radio,8
CE,2310100,Palmácia,Fibra,8
CE,2310605,Penaforte,Fibra,8
CE,2310803,Pereiro,Fibra,8
CE,2310902,Piquet Carneiro,Radio,8
CE,2311009,Poranga,Radio,8
CE,2311355,Quixelô,Fibra,8
CE,2311504,Quixeré,Fibra,50
CE,2311900,Saboeiro,Radio,8
CE,2311959,Salitre,Radio,8
CE,2312601,São Luís do Curu,Radio,8
CE,2312809,Senador Sá,Fibra,8
CE,2313005,Solonópole,Radio,8
CE,2313559,Tururu,Fibra,8
CE,2313757,Umirim,Radio,8
CE,2313906,Uruoca,Fibra,8
CE,2313955,Varjota,Radio,8
RN,2400109,Acari,Radio,8
RN,2400307,Afonso Bezerra,Radio,8
RN,2400406,Água Nova,Radio,8
RN,2400505,Alexandria,Radio,8
RN,2400703,Alto do Rodrigues,Radio,8
RN,2400802,Angicos,Fibra,8
RN,2400901,Antônio Martins,Radio,8
RN,2401206,Arês,Radio,8
RN,2401404,Baía Formosa,Radio,8
RN,2401453,Baraúna,Radio,16
RN,2401602,Bento Fernandes,Radio,8
RN,2401701,Bom Jesus,Radio,8
RN,2401800,Brejinho,Radio,8
RN,2401859,Caiçara do Norte,Fibra,8
RN,2402105,Campo Redondo,Radio,8
RN,2402303,Caraúbas,Fibra,34
RN,2402402,Carnaúba dos Dantas,Radio,8
RN,2402501,Carnaubais,Radio,8
RN,2402709,Cerro Corá,Radio,8
RN,2402907,Coronel João Pessoa,Radio,8
RN,2403004,Cruzeta,Radio,8
RN,2403301,Encanto,Radio,8
RN,2403509,Espírito Santo,Radio,8
RN,2403905,Francisco Dantas,Radio,8
RN,2404309,Governador Dix-Sept Rosado,Radio,8
RN,2404408,Grossos,Radio,8
RN,2404507,Guamaré,Radio,8
RN,2404705,Ipanguaçu,Radio,8
RN,2404853,Itajá,Radio,8
RN,2404903,Itaú,Radio,8
RN,2405108,Jandaíra,Radio,8
RN,2405306,Boa Saúde,Radio,8
RN,2405603,Jardim de Piranhas,Radio,8
RN,2405702,Jardim do Seridó,Radio,8
RN,2405900,João Dias,Radio,8
RN,2406106,Jucurutu,Radio,8
RN,2406205,Lagoa d'Anta,Radio,8
RN,2406304,Lagoa de Pedras,Radio,8
RN,2406502,Lagoa Nova,Radio,8
RN,2406601,Lagoa Salgada,Radio,8
RN,2406700,Lajes,Fibra,8
RN,2406809,Lajes Pintadas,Radio,8
RN,2407252,Major Sales,Radio,8
RN,2407302,Marcelino Vieira,Radio,8
RN,2407708,Montanhas,Radio,8
RN,2408409,Olho-d'Água do Borges,Radio,8
RN,2408508,Ouro Branco,Radio,8
RN,2408607,Paraná,Radio,8
RN,2409100,Passa e Fica,Radio,8
RN,2409308,Patu,Radio,8
RN,2409704,Pedro Avelino,Radio,8
RN,2409803,Pedro Velho,Radio,8
RN,2409902,Pendências,Radio,8
RN,2410207,Portalegre,Radio,8
RN,2410306,Serra Caiada,Radio,8
RN,2410504,Rafael Fernandes,Radio,8
RN,2410603,Rafael Godeiro,Radio,8
RN,2410801,Riacho de Santana,Radio,8
RN,2410900,Riachuelo,Radio,8
RN,2411007,Rodolfo Fernandes,Radio,8
RN,2411056,Tibau,Radio,8
RN,2411601,São Bento do Norte,Radio,8
RN,2411908,São Francisco do Oeste,Radio,8
RN,2412104,São João do Sabugi,Radio,8
RN,2412302,São José do Campestre,Radio,8
RN,2412401,São José do Seridó,Radio,8
RN,2412609,São Paulo do Potengi,Radio,8
RN,2412708,São Pedro,Radio,8
RN,2412807,São Rafael,Radio,8
RN,2413003,São Vicente,Radio,8
RN,2413201,Senador Georgino Avelino,Radio,8
RN,2413607,Severiano Melo,Radio,8
RN,2414001,Tangará,Radio,8
RN,2414100,Tenente Ananias,Radio,8
RN,2414209,Tibau do Sul,Radio,8
RN,2414308,Timbaúba dos Batistas,Radio,8
RN,2414506,Umarizal,Radio,8
RN,2414605,Upanema,Radio,8
RN,2414704,Várzea,Radio,8
RN,2414753,Venha-Ver,Radio,8
RN,2414803,Vera Cruz,Radio,8
RN,2415008,Vila Flor,Radio,8
PB,2500106,Água Branca,Radio,8
PB,2500502,Alagoinha,Radio,8
